timestamp,price,volume,market_cap,datetime,date,year,month,day,day_of_week,quarter,return_1d,return_3d,return_7d,return_14d,return_30d,sma_7,ema_7,sma_14,ema_14,sma_30,ema_30,sma_50,ema_50,volatility_7,volatility_14,volatility_30,bb_middle,bb_std,bb_upper,bb_lower,bb_position,rsi,macd,macd_signal,macd_histogram,momentum_3,momentum_7,momentum_14,volume_sma_7,volume_ratio,price_lag_1,price_lag_2,price_lag_3,price_lag_5,price_lag_7,trend_bullish,sentiment_score,coin,data_timestamp
1762041600000,110014.13556776087,24938475577.849922,2194075979770.0623,2025-11-02 00:00:00,2025-11-02,2025,11,2,Sunday,4,0.40176537400462564,-0.029563539570265362,-1.4389619724178182,2.667262776908541,-8.786528892739797,111354.94728649002,110392.59388613526,110534.67847658427,110899.27073008273,113565.79557646219,112051.03477245176,113934.28596262244,112766.6724952424,1.7556459561992506,1.614623200251754,2.1277855610165024,110534.67847658427,2137.0413298969297,114808.76113637813,106260.59581679042,0.43910472138031664,56.7064233035489,-1071.1275083095388,-1116.8979293000136,45.770420990474804,-32.53369061196281,-1606.1738053745357,2858.1321912836283,56167253026.34117,0.444003832022092,109573.90555629115,108240.76528725718,110046.66925837283,114182.79442806762,111620.3093731354,0,1,bitcoin,2025-11-18 13:53:54.716199
1762128000000,110650.2092823146,35098774843.7742,2201849942058.28,2025-11-03 00:00:00,2025-11-03,2025,11,3,Monday,4,0.5781745330007526,2.226004212611632,-3.3420128083932354,1.8680291156503603,-9.488693804321734,110808.40400180842,110456.99773518009,110679.6123640762,110866.06253704698,113179.13082359174,111960.6589343784,113827.87845058013,112683.67393787268,1.3512647623274439,1.5842388397184666,2.1117267268087963,110679.6123640762,2064.86933716228,114809.35103840075,106549.87368975164,0.496440079617579,54.95382931983127,-999.3364024096954,-1093.3856239219501,94.04922151225469,2409.443995057416,-3825.802992771176,2029.0744248865958,55112325341.99647,0.6368588990932738,110014.13556776087,109573.90555629115,108240.76528725718,112950.34863259472,114476.01227508577,0,1,bitcoin,2025-11-18 13:53:54.716199
1762214400000,106521.08673825761,75068433317.86293,2123664079961.7026,2025-11-04 00:00:00,2025-11-04,2025,11,4,Tuesday,4,-3.731689773420921,-2.7860819622471333,-6.710036943995701,-3.695450271010614,-12.959412408655735,109713.87433183556,109473.01998594948,110387.64916728984,110286.73243054173,112650.46914537925,111609.7187926932,113650.82907416791,112442.00385161326,1.8155511488774634,1.8101657989453876,2.200047129095208,110387.64916728984,2345.581827009529,115078.8128213089,105696.48551327079,0.08788877193405549,40.965504468564895,-1261.0900534111279,-1126.9265098197857,-134.1635435913422,-3052.818818033542,-7661.707689810006,-4087.484755008889,56727129885.88276,1.3233250733622015,110650.2092823146,110014.13556776087,109573.90555629115,110046.66925837283,114182.79442806762,0,0,bitcoin,2025-11-18 13:53:54.716199
1762300800000,101635.2740227234,108965721650.60309,2026091188341.184,2025-11-05 00:00:00,2025-11-05,2025,11,5,Wednesday,4,-4.586709416079815,-7.616168142208124,-10.017742084778359,-6.314936603434996,-17.70835293964238,108097.43510185395,107513.58349514296,109898.30426697248,109133.20464283261,111921.43877279412,110966.2062268887,113375.58950007688,112018.21052499014,2.2754971103264423,2.113927114409963,2.3098450312108367,109898.30426697248,3295.201368657186,116488.70700428686,103307.9015296581,-0.12689873241466784,36.506088468907734,-1841.5477452820778,-1269.8507569122442,-571.6969883698337,-8378.861545037464,-11315.074609871313,-6850.828604442984,62822302642.80064,1.734506967536161,106521.08673825761,110650.2092823146,110014.13556776087,108240.76528725718,112950.34863259472,0,0,bitcoin,2025-11-18 13:53:54.716199
1762387200000,103877.95965955159,77083907216.62631,2073000557933.8025,2025-11-06 00:00:00,2025-11-06,2025,11,6,Thursday,4,2.2066016532082955,-6.1204128457490565,-5.6055395773388135,-3.4756752423123483,-16.746782924906213,107216.19087345092,106604.67753624512,109631.12805183044,108432.50531172848,111224.9204870877,110508.89999673792,113117.89169953951,111698.98500085529,2.586878842481801,2.2247830373798445,2.348608768339683,109631.12805183044,3629.0062244559936,116889.14050074243,102373.11560291845,0.1036677786946152,43.011058778558656,-2096.4322935789387,-1435.167064245583,-661.2652293333556,-6772.249622763004,-6168.709598821239,-3740.4670119888033,64657814029.59619,1.1921823892985657,101635.2740227234,106521.08673825761,110650.2092823146,109573.90555629115,110046.66925837283,0,0,bitcoin,2025-11-18 13:53:54.716199
1762473600000,101322.6402945857,64118217249.57436,2019147576692.263,2025-11-07 00:00:00,2025-11-07,2025,11,7,Friday,4,-2.4599244857529623,-4.880204101226903,-6.391422838069982,-7.929119006119412,-16.619751811681716,106227.88730306926,105284.16822583026,109007.85105337824,107484.52330944278,110551.7166323822,109916.23808047004,112815.22557578617,111292.06952217805,2.6494531382152453,2.1758478314943233,2.344340144231235,109007.85105337824,4248.2940963969795,117504.4392461722,100511.26286058428,0.04774724957775155,33.771922395106216,-2476.080338668282,-1643.349719130123,-832.7306195381589,-5198.446443671914,-6918.124992671481,-8725.877978330594,63439145399.54363,1.0107043032461092,103877.95965955159,101635.2740227234,106521.08673825761,110014.13556776087,108240.76528725718,0,0,bitcoin,2025-11-18 13:53:54.716199
1762560000000,103396.084215925,93627003785.31018,2063021740892.1375,2025-11-08 00:00:00,2025-11-08,2025,11,8,Saturday,4,2.0463777052305065,1.732479407501697,-5.638040653020648,-6.848532003339081,-16.178366770494414,105345.34139730269,104812.14722335394,108464.87104228024,106939.39809697375,109886.50261040528,109495.58299243488,112540.23735831428,110982.4230395799,2.7741071000737425,2.2571229820175143,2.3628085866421458,108464.87104228024,4455.147983550777,117375.1670093818,99554.57507517868,0.21556574298597228,36.42999869625904,-2579.905014586795,-1830.6607782214576,-749.2442363653374,1760.8101932015998,-6177.82134036615,-7601.720155371979,68414361948.80015,1.3685284948703993,101322.6402945857,103877.95965955159,101635.2740227234,110650.2092823146,109573.90555629115,0,0,bitcoin,2025-11-18 13:53:54.716199
1762646400000,102290.13714655167,51095924202.31797,2039995976869.1492,2025-11-09 00:00:00,2025-11-09,2025,11,9,Sunday,4,-1.0696218118509737,-1.5285461114213583,-7.0209145227994485,-8.35884820511822,-15.947582236734824,104241.91305141566,104181.64470415337,107798.43016895282,106319.49663691748,109239.57282636427,109030.71551850694,112272.92389195703,110641.54908299056,2.723849788339445,2.24120886069545,2.3602272865868117,107798.43016895282,4640.797392653929,117080.02495426068,98516.83538364497,0.20326796472948747,33.627097475331865,-2720.072204791053,-2008.5430635353769,-711.5291412556762,-1587.8225129999191,-7723.998421209195,-9330.17222658373,72151140323.72415,0.7081790249338169,103396.084215925,101322.6402945857,103877.95965955159,106521.08673825761,110014.13556776087,0,0,bitcoin,2025-11-18 13:53:54.716199
1762732800000,104709.67861656273,59952468437.71812,2086419359800.0503,2025-11-10 00:00:00,2025-11-10,2025,11,10,Monday,4,2.3653712249349867,3.342824774531672,-5.368747790250539,-8.531336359843278,-7.50170622528522,103393.2658134511,104313.65318225572,107100.83490762976,106104.85423420352,108956.50409220338,108751.93894418796,112052.80715693194,110408.9267117581,2.9693858201101615,2.22079701008186,2.0825670765266855,107100.83490762976,4279.8125498418185,115660.46000731339,98541.20980794613,0.36032353851832766,32.59527830775599,-2605.8799749525933,-2128.0104458188202,-477.8695291337731,3387.03832197703,-5940.530665751867,-9766.333658523043,75701667980.00185,0.7919570339395401,102290.13714655167,103396.084215925,101322.6402945857,101635.2740227234,110650.2092823146,0,0,bitcoin,2025-11-18 13:53:54.716199
1762819200000,105909.07272321742,67546556819.52642,2112747067951.9028,2025-11-11 00:00:00,2025-11-11,2025,11,11,Tuesday,4,1.145447223696272,2.430448431726373,-0.5745472880351099,-7.246031896742933,-4.459995411522222,103305.83523987394,104712.50806749615,106509.85478585474,106078.75003273871,108791.70262834933,108568.52822025439,111864.89901151488,110232.4618494624,2.71352350435968,2.2691295916751324,2.0675974065042895,106509.85478585474,3767.2156867618196,114044.28615937837,98975.4234123311,0.4601308955611108,35.71661086804316,-2391.038327967646,-2180.6160222485855,-210.42230571906066,2512.9885072924226,-612.0140150401858,-8273.721704850192,74627114194.5252,0.9051208471422009,104709.67861656273,102290.13714655167,103396.084215925,103877.95965955159,106521.08673825761,0,0,bitcoin,2025-11-18 13:53:54.716199
1762905600000,102960.77564500563,71008299178.73956,2053215927640.825,2025-11-12 00:00:00,2025-11-12,2025,11,12,Wednesday,4,-2.7838002943495366,0.65562381394908,1.304174790718693,-8.844216160928553,-10.616235188070855,103495.19261448567,104274.57496187353,105796.3138581698,105663.0201143743,108384.07610105866,108206.73773152867,111670.17970407262,109947.29768458175,2.258616915036201,2.346340028560149,1.9754423998846844,105796.3138581698,3379.6098429685744,112555.53354410695,99037.09417223265,0.290246630164749,33.71898352984944,-2430.6585899539496,-2230.6245357896582,-200.03405416429132,670.6384984539618,1325.5016222822305,-9989.572987589083,69204625269.97328,1.0260629098377456,105909.07272321742,104709.67861656273,102290.13714655167,101322.6402945857,101635.2740227234,0,0,bitcoin,2025-11-18 13:53:54.716199
1762992000000,101521.70859453593,63332414142.58827,2025837265459.7573,2025-11-13 00:00:00,2025-11-13,2025,11,13,Thursday,4,-1.397684741062366,-3.044580084808446,-2.268287779946787,-7.746677588052753,-11.890559766215214,103158.58531948343,103586.35837003913,105187.38809646717,105110.84524506252,107927.39028683768,107775.44552914205,111460.1705583911,109616.88242614859,2.134258768942597,2.2921543120463053,1.9830566302524006,105187.38809646717,3322.401540418884,111832.19117730494,98542.5850156294,0.22416944058866842,35.40944955473894,-2548.7976643117,-2294.2591614940666,-254.53850281763334,-3187.9700220267987,-2356.251065015662,-8524.9606638369,67240126259.396416,0.9418842239865357,102960.77564500563,105909.07272321742,104709.67861656273,103396.084215925,103877.95965955159,0,0,bitcoin,2025-11-18 13:53:54.716199
1763078400000,99730.4533956204,100463341916.4732,1996168972711.9963,2025-11-14 00:00:00,2025-11-14,2025,11,14,Friday,4,-1.7644060799543504,-5.833890495618088,-1.5714028911368416,-7.862390725944612,-11.865078721720302,102931.13004820269,102622.38212643444,104579.50867563598,104393.4596651369,107479.85308541606,107256.41377859226,111188.3682445953,109229.17932691218,2.0310574377066883,2.296905159621053,1.982376400973399,104579.50867563598,3494.8352722421196,111569.17922012022,97589.83813115174,0.15312705018392295,35.4272138307538,-2755.2027935446677,-2386.4478879041867,-368.75490564048096,-6178.619327597029,-1592.1868989653012,-8510.311891636782,72432286926.09624,1.3869966858699005,101521.70859453593,102960.77564500563,105909.07272321742,102290.13714655167,101322.6402945857,0,0,bitcoin,2025-11-18 13:53:54.716199
1763164800000,94456.39368235337,113198323665.38873,1891799949910.1116,2025-11-15 00:00:00,2025-11-15,2025,11,15,Saturday,4,-5.288314184580489,-8.259827016041699,-8.646062954282307,-13.796635063054763,-14.680219700833474,101654.03140054959,100580.88501541418,103499.68639892615,103068.51753409911,106938.1105545347,106430.60603044783,110898.22551552324,108649.85439967459,2.5095915249042795,2.5527612701671476,2.1529396851127482,103499.68639892615,4113.669402755997,111727.02520443813,95272.34759341416,-0.04958796096461538,27.191614338472604,-3306.240603619779,-2570.4064310473054,-735.8341725724736,-8504.38196265226,-8939.69053357163,-15117.51187393778,75228189766.10747,1.5047327872348717,99730.4533956204,101521.70859453593,102960.77564500563,104709.67861656273,103396.084215925,0,2,bitcoin,2025-11-18 13:53:54.716199
1763251200000,95508.31019889197,39062120798.23745,1905234340631.9912,2025-11-16 00:00:00,2025-11-16,2025,11,16,Sunday,4,1.1136530578079062,-5.923263584600091,-6.629991059590957,-13.185419577227275,-11.62916252359204,100685.19897945535,99312.74131128364,102463.5560154355,102060.48988940482,106519.16327382001,105725.94178325069,110614.18754456755,108134.4997251341,2.667348562388203,2.5901658926485376,2.142578038667526,102463.5560154355,4173.024236432308,110809.60448830012,94117.5075425709,0.08332102676152493,28.511121072311695,-3616.3738597254705,-2779.5999167829386,-836.7739429425319,-6013.398395643962,-6781.826947659705,-14505.8253688689,73509074994.09596,0.5313918152469583,94456.39368235337,99730.4533956204,101521.70859453593,105909.07272321742,102290.13714655167,0,2,bitcoin,2025-11-18 13:53:54.716199
1763337600000,94411.32947182967,72645149972.7847,1883240679702.7427,2025-11-17 00:00:00,2025-11-17,2025,11,17,Monday,4,-1.1485709722828141,-5.333500192454066,-9.835145404700052,-14.675869043367829,-11.30390284358821,99214.00624449349,98087.38835142014,101303.63602897231,101040.60183372814,106118.08719121947,104995.96679541707,110309.317929789,107596.33618578882,2.236540886852868,2.5514258907325753,2.137045640260236,101303.63602897231,3974.582377283491,109252.8007835393,93354.47127440532,0.0664760531486753,26.26785976724912,-3905.651951884749,-3004.810323803301,-900.8416280814481,-5319.123923790728,-10298.34914473306,-16238.879810484927,75322315213.39119,0.964457209884986,95508.31019889197,94456.39368235337,99730.4533956204,102960.77564500563,104709.67861656273,0,2,bitcoin,2025-11-18 13:53:54.716199
1763424000000,92036.7255045672,95794596045.06412,1835458818945.8962,2025-11-18 00:00:00,2025-11-18,2025,11,18,Tuesday,4,-2.5151684448750267,-2.56167749313323,-13.098355846155108,-13.59764688589895,-14.10959479217475,97232.24235611489,96574.72263970692,100269.0387979944,99840.08498984002,105614.11126215578,104159.88671213645,109907.2009673298,106986.15537476052,1.9375310478808687,2.4743319811748363,2.16223723442214,100269.0387979944,4376.803581630102,109022.6459612546,91515.43163473421,0.029775946082028968,27.687755852228477,-4277.212574732635,-3259.290773989168,-1017.9218007434674,-2419.668177786167,-13872.347218650219,-14484.361233690404,79357749388.468,1.2071233973148017,94411.32947182967,95508.31019889197,94456.39368235337,101521.70859453593,105909.07272321742,0,2,bitcoin,2025-11-18 13:53:54.716199
1763492033000,93557.96913235447,119853171455.12297,1865097908067.362,2025-11-18 18:53:53,2025-11-18,2025,11,18,Tuesday,4,1.6528658744076719,-2.0420642585718407,-9.132416159208756,-7.9473440378219795,-13.867619542775788,95888.984282879,95820.53426286881,99692.08844868235,99002.46954217528,105112.00573798668,103475.89202956988,109492.177341753,106459.55983584264,2.3154484316269577,2.3387105638281698,2.1712731596363346,99692.08844868235,4703.06756022063,109098.22356912361,90285.95332824108,0.1739298746093223,36.11849043583436,-4398.225393553716,-3487.0776979020775,-911.1476956516381,-1950.3410665374977,-9402.806512651165,-8077.304890368934,86335588285.09421,1.3882244140081403,92036.7255045672,94411.32947182967,95508.31019889197,99730.4533956204,102960.77564500563,0,0,bitcoin,2025-11-18 13:53:54.716199
